ID_Cliente,ID_FACTURA
9,6698
9,21287
9,7192
9,11792
9,21023
9,6280
9,4330
9,20834
9,16414
9,4571
9,24978
9,4328
9,10818
9,6736
9,13107
9,23810
9,9531
9,14674
9,9837
9,4459
9,24414
9,17107
9,23806
9,1888
9,720
9,11757
9,3631
9,20074
9,15835
9,13411
9,14484
9,4296
9,16950
9,340
9,8077
9,4715
9,13810
9,9024
9,15072
9,18762
9,20804
9,23400
9,15747
9,22361
9,163
9,22883
9,13663
9,17887
9,16723
9,22838
9,1516
9,903
9,11091
9,15147
9,6027
9,16960
9,20738
9,17997
9,15559
9,2876
9,21147
9,590
9,424
9,7998
9,3583
9,1471
9,6563
9,8024
9,22750
9,21230
9,752
9,4389
9,13068
9,7177
9,14025
9,11600
9,901
9,17832
9,22734
9,22592
9,6934
9,3436
9,10375
9,23215
9,15607
9,8304
9,11202
9,9166
9,4549
9,7197
9,9085
9,14634
9,7614
9,2631
9,23381
9,7921
9,19860
9,9355
9,11125
9,988
9,4220
9,18005
9,15466
9,12144
9,10634
9,10442
9,5230
9,15519
9,10884
9,3704
9,6583
9,5936
9,22931
9,6112
9,20941
9,13229
9,21916
9,1649
9,5004
9,5643
9,19283
9,14691
9,14570
9,13830
9,15865
9,8253
9,15075
9,20010
9,16366
9,10169
9,9357
9,5660
9,11166
9,7231
9,1232
9,23577
9,3655
9,15504
9,10080
9,9060
10,24878
10,11907
10,14096
10,11430
10,738
10,22957
10,12062
10,4647
10,5534
10,12070
10,10713
10,16764
10,14139
10,16024
10,15949
10,4541
10,16443
10,19785
10,14535
10,4167
10,14892
10,8874
10,15691
10,24334
10,984
10,11072
10,6515
10,9100
10,9486
10,21314
10,14577
10,9804
10,16651
10,19346
10,8539
10,20940
10,21682
10,19554
10,17601
10,1766
10,11282
10,5933
10,579
10,2197
10,10885
10,22125
10,23702
10,18905
10,3034
10,8123
10,18254
10,12839
10,10394
10,19332
10,21509
10,14254
10,23130
10,13842
10,11185
10,10173
10,7469
10,11151
10,21045
10,5559
10,10712
10,20672
10,15452
10,14168
10,4819
10,20645
10,4078
10,6616
10,12370
10,17149
10,19796
10,18900
10,5436
10,5253
10,15605
10,23184
10,20518
10,22236
10,5424
10,10716
10,15954
10,2554
10,190
10,12927
10,19468
10,23489
10,9259
10,11863
10,18864
10,16908
10,24804
10,19559
10,19363
10,128
10,998
10,3398
10,14531
10,13115
10,3837
10,1259
10,5538
10,20278
10,6381
10,10274
10,24542
10,24552
10,5666
10,14056
10,5537
10,16949
10,9735
10,17638
10,15393
10,1657
10,16012
10,22085
10,21020
10,12287
10,10563
10,22821
10,5267
10,9201
10,10285
10,20538
10,6009
10,14732
10,9618
10,16251
10,10309
10,18200
10,2097
10,20634
10,3930
10,15401
10,20042
10,16444
10,24373
10,2619
10,4697
10,22097
10,1772
10,6400
10,8960
10,23652
10,23192
10,24068
10,20786
10,16211
10,2156
10,17627
10,9546
10,5586
10,23069
10,7003
10,906
10,22942
10,6248
10,1432
10,15486
10,10436
10,10585
10,11097
10,22267
10,1802
10,313
10,12909
10,24757
10,1057
10,23605
10,12763
10,24097
10,6349
10,6745
10,8639
10,2470
10,12398
10,13566
10,4917
10,23911
10,8796
10,23622
10,13322
10,11205
10,2337
10,23669
10,11639
10,795
10,12777
10,4977
10,9435
10,12284
10,21008
10,3938
10,13013
10,18021
10,11175
10,2222
10,14085
10,24197
10,12626
10,17374
10,263
10,2773
10,9795
10,4150
10,3487
10,13117
10,3553
10,16553
10,9455
10,175
10,557
10,23249
10,16563
10,20316
10,15535
10,13587
10,13255
10,20694
10,14748
10,18752
10,4893
10,22257
10,21224
10,12495
10,4035
10,7313
10,8776
10,14755
10,13829
10,4449
10,12753
10,1143
10,21779
10,14314
10,13683
10,15376
10,20107
10,17291
10,18079
10,2825
10,12699
10,5057
10,21496
10,182
10,21126
10,7293
10,7145
10,12734
10,13156
10,3262
10,16793
10,24177
10,1749
10,3613
10,16468
10,20270
10,9041
10,134
10,4538
10,19046
10,9078
10,21793
10,16370
10,22165
10,10476
10,18790
10,832
10,21331
10,10645
10,9323
10,20091
10,24576
10,8541
10,2175
10,11744
10,5865
10,9800
10,17466
10,5264
10,3305
10,870
10,17108
10,13097
10,21205
10,8498
10,4064
10,9270
10,2987
10,21934
10,16368
10,8307
10,23494
10,7525
10,3212
10,16287
10,15767
10,23978
10,23164
10,17102
10,16920
10,20301
10,5568
10,3888
10,23982
10,19593
10,18513
10,4248
10,12365
10,16529
10,3686
10,19710
10,15352
10,20027
10,4521
10,476
10,12330
10,24828
10,17534
10,20013
10,12392
10,13942
10,12538
10,5003
10,13316
10,6336
10,9161
10,21398
10,16579
10,14436
10,21140
10,9826
10,7036
10,23867
10,5315
10,24194
10,15710
10,17517
10,23866
10,7378
10,551
10,7494
10,24202
10,2284
10,21715
10,7354
10,18779
10,6304
10,10218
10,16890
10,24199
10,13627
10,16302
10,2329
10,19404
10,22171
10,5473
10,15724
10,3548
10,4679
10,24347
10,13574
10,19152
10,21171
10,2033
10,13549
10,7266
10,10161
10,7162
10,24888
10,19563
10,4332
10,965
10,1196
10,6040
10,4158
10,8886
10,20168
10,22409
10,3977
10,837
10,14260
10,13053
10,15337
10,24077
10,8194
10,22665
10,8914
10,9760
10,7855
10,14322
10,1866
10,5645
10,10220
10,24587
10,7958
10,5836
10,198
10,224
10,14986
10,6073
10,14133
10,12358
10,18184
10,7262
10,2661
10,335
10,6715
10,4160
10,15688
10,11365
10,19669
10,20317
10,4351
10,20772
10,17622
10,16128
10,17070
10,15491
10,744
10,8101
10,2136
10,18962
10,676
10,9519
10,19082
10,14908
10,24627
10,8265
10,8790
10,7401
10,12764
10,12412
10,15115
10,11603
10,13720
10,22677
10,21099
10,4096
10,4694
10,18820
10,22865
10,7746
10,9536
10,9074
10,20161
10,23728
10,17756
10,21773
10,11931
10,8703
10,4252
10,9590
10,18687
10,9965
10,20723
10,15113
10,8987
10,20019
10,23113
10,22864
10,6872
10,21480
10,22755
10,15016
10,77
10,20926
10,14914
10,14605
10,6910
10,14782
10,5910
10,15427
10,12902
10,24379
10,23501
10,5717
10,15170
10,750
10,18084
10,7268
10,14822
10,16599
10,10834
10,13996
10,4531
10,22827
10,19539
10,21519
10,21876
10,3753
10,13717
10,16174
10,16171
10,3323
10,20809
10,17232
10,23159
10,10067
10,4213
10,6182
10,15733
10,21908
10,14249
10,8846
10,24252
10,22779
10,4833
10,9084
10,11048
10,7455
10,10651
10,3480
10,18376
10,8373
10,13008
10,19042
10,15585
10,3516
10,11711
10,18537
10,106
10,18023
10,9477
10,15604
10,7996
10,17975
10,4066
10,21720
10,5102
10,19150
10,6731
10,19018
10,11254
10,5420
10,831
10,18952
10,3697
10,3834
10,4408
10,15659
10,23880
10,3629
10,24962
10,14825
10,8197
10,5760
10,23934
10,8646
10,22010
10,19662
11,13995
11,13761
11,18572
11,23657
11,7176
11,21203
11,1409
11,14432
11,17735
11,17750
11,15309
11,22382
11,9182
11,2946
11,10650
11,9372
11,5137
11,19723
11,7945
11,8453
11,18208
11,16990
11,10355
11,17189
11,8386
11,11159
11,22463
11,5468
11,3940
11,23831
11,5719
11,12846
11,21113
11,5100
11,2051
11,7447
11,1440
11,23584
11,13009
11,20651
11,5113
11,5814
11,20599
11,7323
11,21167
11,21427
11,19129
11,24308
11,17301
11,14101
11,5759
11,16758
11,11168
11,5846
11,18039
11,18506
11,1571
11,19673
11,2955
11,725
11,5429
11,18028
11,10141
11,17219
11,4929
11,11925
11,13776
11,20950
11,15636
11,7815
11,24018
11,1353
11,4837
11,3689
11,20530
11,12203
11,3043
11,16533
11,22230
11,1396
11,21506
11,17678
11,819
11,2879
11,13819
11,19329
11,18228
11,18003
11,11489
11,5601
11,7620
11,7944
11,11560
11,7435
11,15953
11,14831
11,14742
11,12123
11,23295
11,6540
11,10927
11,24608
11,19761
11,10297
11,4424
11,4188
11,4900
11,8091
11,18154
11,8012
11,10535
11,8274
11,5796
11,10691
11,13918
11,4703
11,14810
11,7696
11,11279
11,6727
11,5752
11,5088
11,14437
11,21064
11,3196
11,9534
11,17731
11,17159
11,10613
11,23566
11,701
11,2561
11,20724
11,17586
11,5900
11,18554
11,6292
11,1837
11,508
11,20005
11,4101
11,6186
11,19237
11,13911
11,17679
11,17570
11,4259
11,13904
11,16188
11,9771
11,2819
11,17967
11,12397
11,11088
11,20421
11,12316
11,7271
11,10898
11,19575
11,3823
11,10770
11,10486
11,22625
11,19199
11,24004
11,11076
11,3694
11,3395
11,23430
11,20050
11,16773
11,13377
11,20573
11,9277
11,18073
11,4249
11,15706
11,284
11,17083
11,13890
11,22174
11,1983
11,10338
11,3151
11,8060
11,17250
11,14612
11,11663
11,1952
11,18120
11,24479
11,8173
11,9957
11,11538
11,3048
11,11203
11,5673
11,7150
11,11092
11,16378
11,6721
11,21871
11,13405
11,1101
11,12257
11,309
11,9350
11,5715
11,7070
11,11499
11,16113
11,22657
11,19366
11,15157
11,1514
11,12186
11,10001
11,9088
11,19231
11,10206
11,24278
11,18246
11,6287
11,15120
11,19360
11,10671
11,19057
11,22939
11,14720
11,13750
11,18303
11,21852
11,18638
11,17782
11,1949
11,17708
11,20806
11,23742
11,12695
11,23389
11,15361
11,10269
11,19760
11,13022
11,6253
11,20207
11,5861
11,24802
11,18895
11,20344
11,12637
11,4272
11,12831
11,5447
11,20274
11,9794
11,14648
11,950
11,11169
11,16465
11,16966
11,19609
11,18549
11,15474
11,16490
11,304
11,17778
11,8667
11,14824
11,12030
11,17986
11,24264
11,6883
11,18252
11,21542
11,16457
11,2621
11,12434
11,22893
11,14459
11,19827
11,12
11,13543
11,23825
11,22778
11,16661
11,9604
11,6917
11,17616
11,4023
11,1524
11,16620
11,4055
11,24670
11,19981
11,11336
11,17728
11,16786
11,10043
11,16397
11,21048
11,18538
11,14274
11,2655
11,9989
11,8858
11,23837
11,17357
11,14886
11,15360
11,18146
11,2226
11,14402
11,4761
11,9793
11,20920
11,10735
11,9231
11,13129
11,11305
11,7535
11,7380
11,24946
11,5251
11,18912
11,3277
11,10104
11,5983
11,17325
11,4494
11,1387
11,7507
11,18465
11,12493
11,2190
11,8735
11,5048
11,22998
11,22141
11,10648
11,5154
11,8848
11,3079
11,2788
11,21191
11,20109
11,3394
11,197
11,16355
11,12950
11,9688
11,15283
11,4943
11,10203
11,16750
11,15625
11,17501
11,18316
11,16166
11,13244
11,12261
11,971
11,4503
11,17460
11,20792
11,3265
11,10879
11,774
11,5901
11,18162
11,289
11,22632
11,17927
11,1291
11,18483
11,1825
11,5529
11,6528
11,16347
11,13472
11,20531
11,13399
11,8075
11,16912
11,17669
11,21354
11,23484
11,12201
11,8047
11,201
11,23357
11,16894
11,23924
11,22321
11,17418
11,10073
11,11794
11,6254
11,19680
11,9670
11,1625
11,16693
11,20446
11,14301
11,1778
11,20775
11,1817
11,9186
11,17777
11,10821
11,10133
11,5071
11,23889
11,12877
11,3449
11,1985
11,5195
11,22140
11,23499
11,11041
11,11075
11,17854
11,14893
11,18157
11,19705
11,9358
11,15623
11,1509
11,11441
11,16839
11,9728
11,17426
11,18653
11,20234
11,12587
11,10047
11,12516
11,24503
11,7869
11,4401
11,160
11,15041
11,3660
11,4810
11,15333
11,19168
11,880
11,11883
11,19544
11,1994
11,6613
11,7560
11,3795
11,3158
11,1958
11,11093
11,9055
11,3205
11,12275
11,145
11,6074
11,14730
11,15934
11,2769
11,4067
11,14185
11,9222
11,14357
11,22072
11,12471
11,10874
11,19443
11,23788
11,16455
11,22594
11,12445
11,295
11,17015
11,12015
11,11110
11,11716
11,15194
11,8303
11,24106
11,12352
11,267
11,23802
11,3406
11,2267
11,22414
11,17138
11,18214
11,7938
11,17794
11,6153
11,10934
11,16623
11,9745
11,20456
11,11550
11,18442
11,24691
11,23302
11,3413
11,13039
11,4808
11,20256
11,2039
11,19295
11,21598
11,13286
11,2667
11,5799
11,7023
11,15002
11,15672
11,12761
11,15916
11,23324
11,208
11,4928
11,21621
11,1054
11,23206
11,19230
11,7186
11,20550
11,3279
11,24573
11,5907
11,20026
11,17914
11,20213
11,16462
11,24160
11,9737
11,18392
11,23092
11,8095
11,20115
11,20291
11,5176
11,9377
11,24408
11,619
11,564
11,3320
11,22877
11,21462
11,5292
11,10964
11,16289
11,16415
11,9984
11,19911
11,19685
11,18024
11,8819
11,16898
11,2168
11,5257
11,13927
11,20566
11,8783
11,15095
11,14530
12,3377
12,16160
12,24983
12,8432
12,17059
12,1589
12,14952
12,12433
12,15871
12,11793
12,15074
12,13356
12,17393
12,12108
12,2316
12,4879
12,10143
12,14490
12,22850
12,9434
12,13165
12,21366
12,6048
12,6110
12,22022
12,21737
12,7925
12,8845
12,23441
12,18525
12,14867
12,714
12,7344
12,14863
12,15668
12,1969
12,24553
12,3506
12,4017
12,784
12,5793
12,22985
12,7520
12,16974
12,6984
12,6310
12,6977
12,19304
12,16469
12,8958
12,10674
12,8062
12,17582
12,13583
12,10341
12,4921
12,15647
12,13226
12,1264
12,9221
12,4905
12,3683
12,11342
12,8033
12,5000
12,14207
12,23082
12,12042
12,12504
12,3504
12,15489
12,12276
12,22540
12,4883
12,8023
12,12439
12,6609
12,21356
12,21019
12,14066
12,3988
12,7905
12,16812
12,3276
12,22515
12,21825
12,12183
12,16971
12,1725
12,12952
12,23502
12,13253
12,6664
12,16618
12,4274
12,19540
12,10288
12,14715
12,211
12,5241
12,24118
12,13779
12,5610
12,16627
12,11032
12,7936
12,5396
12,2669
12,8141
12,15426
12,8843
12,17244
12,3749
12,11795
12,2714
12,4414
12,2701
12,5258
12,9863
12,8153
12,7170
12,20422
12,18681
12,12656
12,7139
12,7258
12,11702
12,4005
12,23276
12,22440
12,2506
12,12246
12,24342
12,7797
12,18463
12,6606
12,1190
12,20389
12,6690
12,12505
12,14302
12,16214
12,3978
12,3148
12,23280
12,24008
12,16201
12,22335
12,18702
12,1213
12,24282
12,2978
12,3662
12,10747
12,7965
12,16664
12,5059
12,2055
12,22410
12,20576
12,5628
12,6765
12,22437
12,7553
12,8316
12,21674
12,11916
12,18004
12,22418
12,15278
12,23020
12,13433
12,17824
12,10588
12,12220
12,23553
12,15167
12,18432
12,7027
12,3154
12,9281
12,3903
12,20225
12,6802
12,23797
12,3163
12,13584
12,371
12,4820
12,10720
12,12649
12,11327
12,3181
12,12825
12,17172
12,8766
12,3269
12,17298
12,1372
12,23731
12,1426
12,21950
12,12056
12,13066
12,6929
12,7163
12,15429
12,18991
12,5300
12,2232
12,7005
12,11128
12,15891
12,19312
12,6652
12,7787
12,3082
12,11753
12,7272
12,24473
12,10981
12,12672
12,14623
12,4478
12,1906
12,22244
12,18985
12,14606
12,2762
12,17364
12,9462
12,15633
12,10229
12,20712
12,4376
12,19288
12,24771
12,3252
12,8010
12,14450
12,21870
12,15022
12,16215
12,15832
12,7658
12,16083
12,15821
12,22338
12,5336
12,15773
12,11784
12,13987
12,2044
12,14553
12,14887
12,18205
12,16866
12,6976
12,1452
12,2525
12,2430
12,10937
12,7837
12,22811
12,12756
12,2961
12,18077
12,4847
12,11739
12,19928
12,17082
12,9496
12,19738
12,10989
12,23101
12,7809
12,11082
12,97
12,18203
12,7977
12,22245
12,17356
12,23007
12,1225
12,16511
12,331
12,11654
12,13003
12,500
12,14565
12,22954
12,12039
12,8205
12,21590
12,14659
12,17696
12,17987
12,6164
12,12812
12,4028
12,801
12,24548
12,21928
12,11038
12,14114
12,16286
12,9297
12,13041
12,20433
12,23420
12,4110
12,11036
12,7926
12,656
12,2571
12,5325
12,21471
12,14145
12,13852
12,20057
12,24851
12,10140
12,16774
12,17062
12,24762
12,3802
12,17273
12,21981
12,20481
12,21371
12,21200
12,12009
12,12932
12,23482
12,7428
12,22669
12,14216
12,8995
12,13369
12,18958
12,2169
12,21291
12,22649
12,13431
12,747
12,2536
12,24467
12,21005
12,6075
12,16118
12,21169
12,5482
12,11095
12,2408
12,11275
12,17292
12,18114
12,16777
12,1275
12,21083
12,18256
12,20811
12,23174
12,387
12,13276
12,20844
12,14818
12,14522
12,3859
12,24060
12,6608
12,20144
12,12705
12,3739
12,18523
12,22478
12,6192
12,2550
12,10632
12,15965
12,11308
12,14860
12,7682
12,5206
12,4639
12,24780
12,9296
12,14161
12,6291
12,19859
12,7512
12,13073
12,2403
12,21003
12,18048
12,9034
12,9346
12,22298
12,16550
12,3780
12,1610
12,17352
12,5999
12,23449
12,1673
12,3817
12,10875
12,14915
12,16429
12,13147
12,5232
12,6465
12,16500
12,11238
12,8158
12,18272
12,5828
12,15411
12,5879
12,12152
12,23465
12,6590
12,12044
12,8322
12,3418
12,17043
12,14965
12,17826
12,5295
12,7517
12,2651
12,15478
12,19772
12,13959
12,6834
12,10877
12,3422
12,17058
12,7947
12,23203
12,4781
12,18892
12,9160
12,23177
12,22214
12,996
12,21252
12,5981
12,6831
12,1203
12,12769
12,1806
12,1978
12,10813
12,1945
12,24612
12,13386
12,19122
12,20417
12,14647
12,494
12,18663
12,14753
12,4109
12,4180
12,3544
12,20731
12,14166
12,11641
12,6533
12,10102
12,2085
12,11733
12,24857
12,5120
12,16324
12,1362
12,5381
12,21655
12,3465
12,19138
12,13660
12,15370
12,14499
12,22074
12,17822
12,8022
12,11306
12,21988
12,19635
12,13938
12,3503
12,22082
12,6584
12,16552
12,6105
12,23076
12,24337
12,20890
12,15692
12,18769
12,5014
12,1721
12,20151
12,21875
12,3814
12,5319
12,3214
12,20577
12,11947
12,1465
12,2556
12,12407
12,12334
12,126
12,11632
12,24352
12,1479
12,24335
12,16419
12,13897
12,16682
12,19317
12,4113
12,21403
12,251
12,257
12,19906
12,24654
12,6903
12,9895
13,23829
13,6880
13,710
13,17010
13,24742
13,4164
13,19607
13,23163
13,17421
13,74
13,23855
13,15565
13,10069
13,4524
13,18521
13,19118
13,889
13,10740
13,2893
13,14294
13,13235
13,1716
13,1544
13,20776
13,16382
13,6092
13,5367
13,15860
13,21025
13,20755
13,17634
13,20525
13,14890
13,8549
13,11657
13,20185
13,3471
13,14929
13,9842
13,18519
13,10661
13,6356
13,178
13,5156
13,14406
13,23187
13,1756
13,4336
13,2808
13,11408
13,16572
13,2806
13,16954
13,2343
13,18555
13,23621
13,2434
13,23314
13,17274
13,14041
13,19173
13,21467
13,21101
13,2346
13,11142
13,2373
13,11012
13,10859
13,5502
13,20075
13,2274
13,24699
13,4364
13,17115
13,19313
13,23610
13,88
13,16488
13,8628
13,7187
13,17720
13,759
13,15501
13,12006
13,19836
13,15791
13,3008
13,24403
13,13615
13,5286
13,14676
13,22045
13,20624
13,13469
13,3335
13,22489
13,21695
13,3027
13,18284
13,86
13,23369
13,9378
13,1547
13,14575
13,24376
13,19596
13,16082
13,17935
13,1211
13,105
13,6334
13,5032
13,24489
13,533
13,21511
13,21022
13,24195
13,1495
13,14657
13,5803
13,1821
13,6055
13,8635
13,22711
13,18387
13,17611
13,21929
13,24688
13,9487
13,13649
13,23335
13,17371
13,21698
13,15425
13,21604
13,14454
13,7144
13,9420
13,21364
13,6405
13,22967
13,9482
13,10891
13,18155
13,3132
13,5657
13,13965
13,13445
13,16121
13,22529
13,6214
13,22063
13,19920
13,5578
13,18873
13,17496
13,12390
13,1444
13,23601
13,19543
13,15744
13,3055
13,848
13,16927
13,17386
13,2609
13,9245
13,16635
13,753
13,12521
13,6345
13,15864
13,7002
13,6242
13,3909
13,3514
13,20660
13,22607
13,14461
13,5804
13,6924
13,12476
13,2350
13,2456
13,21250
13,11426
13,8362
13,11030
13,369
13,18339
13,6522
13,9072
13,15541
13,17209
13,7339
13,10857
13,10973
13,12086
13,9988
13,65
13,2181
13,584
13,1622
13,16512
13,16086
13,11056
13,4779
13,13920
13,14931
13,18662
13,16991
13,6724
13,15594
13,9115
13,15895
13,10246
13,19364
13,24953
13,16412
13,9697
13,23090
13,20721
13,5646
13,3829
13,23473
13,21935
13,12937
13,13378
13,18265
13,18984
13,23579
13,6960
13,12970
13,23199
13,9284
13,8154
13,17894
13,18810
13,24701
13,9812
13,5428
13,18689
13,17233
13,10433
13,22186
13,9581
13,9764
13,18476
13,14144
13,22963
13,12882
13,891
13,4321
13,17218
13,23614
13,15720
13,6902
13,24822
13,6448
13,19423
13,22239
13,23255
13,1026
13,2767
13,18894
13,16026
13,11665
13,22018
13,6382
13,15532
13,15579
13,18919
13,4859
13,12436
13,5741
13,18923
13,16673
13,16373
13,2516
13,23694
13,11043
13,2398
13,2936
13,1624
13,20515
13,1226
13,1124
13,8005
13,7041
13,8136
13,21332
13,20944
13,605
13,1956
13,4546
13,22648
13,23296
13,11052
13,6060
13,8423
13,13293
13,12380
13,23578
13,9872
13,5519
13,4392
13,1464
13,13926
13,7199
13,7791
13,220
13,4902
13,15487
13,23753
13,22524
13,15066
13,2627
13,15301
13,17380
13,20105
13,3633
13,2989
13,5721
13,12136
13,16896
13,5499
13,21971
13,3197
13,312
13,24638
13,11190
13,10407
13,4484
13,15418
13,19094
13,5107
13,23632
13,22116
13,3341
13,17639
13,16770
13,7351
13,11969
13,24705
13,20409
13,1917
13,14635
13,21056
13,16713
13,3964
13,24908
13,7138
13,18945
13,18881
13,22306
13,10027
13,8264
13,7222
13,11936
13,8129
13,18012
13,24721
13,1300
13,8786
13,12301
13,10417
13,18995
13,17461
13,8591
13,10097
13,16606
13,19523
13,16947
13,10488
13,21897
13,20210
13,19913
13,9362
13,22324
13,19633
13,16716
13,8358
13,13857
13,2300
13,14031
13,3445
13,4872
13,9609
13,11250
13,17039
13,20324
13,21579
13,9695
13,5661
13,19513
13,18580
13,18791
13,8959
13,22922
13,24694
13,10487
13,15681
13,23452
13,24703
13,18764
13,3283
13,22672
13,3067
13,7320
13,10209
13,17407
13,12379
13,1335
13,22790
13,7824
13,20472
13,10825
13,9755
13,9283
13,22412
13,13586
13,6505
13,22350
13,23868
13,19815
13,14256
13,8638
13,24657
13,23722
13,318
13,23431
13,13250
13,5576
13,7281
13,3488
13,17048
13,11981
13,5730
13,928
13,18890
13,8794
13,20979
13,14922
13,16448
13,11881
13,20686
13,10952
13,15970
13,20777
13,19722
13,11133
13,7466
13,22683
13,2116
13,18690
13,4755
13,5047
13,17447
13,10626
13,18610
13,15096
13,18201
13,17146
13,21616
13,15627
13,3839
13,19729
13,12844
13,23205
13,17818
13,24079
13,11368
13,21576
13,4666
13,19825
13,18575
13,12046
13,2021
13,21357
13,3431
13,22670
13,23533
13,20854
13,23709
13,9493
13,19897
13,19518
13,8816
13,5307
13,3180
13,8966
13,18731
13,18625
13,23013
13,6056
13,1231
13,24863
13,16610
14,24529
14,8826
14,23585
14,4982
14,13270
14,7784
14,10164
14,19697
14,17016
14,5497
14,10018
14,10703
14,19503
14,2970
14,5213
14,21339
14,21271
14,6342
14,1623
14,10583
14,2132
14,15966
14,14616
14,7299
14,22993
14,14421
14,15678
14,17401
14,14293
14,1141
14,20948
14,17414
14,13343
14,12828
14,18165
14,22759
14,24593
14,10122
14,19969
14,19232
14,10531
14,24364
14,7106
14,18140
14,6179
14,8726
14,21311
14,19286
14,13672
14,18936
14,18578
14,7009
14,14790
14,24283
14,359
14,8329
14,13323
14,10933
14,1884
14,4204
14,23245
14,5466
14,10494
14,13590
14,4936
14,21885
14,24266
14,11000
14,2359
14,5899
14,2624
14,9228
14,3534
14,18631
14,6973
14,597
14,5377
14,2428
14,10099
14,21190
14,18222
14,9189
14,19940
14,24200
14,1439
14,23242
14,21030
14,15946
14,23508
14,10971
14,9339
14,3397
14,22986
14,10054
14,4722
14,22890
14,19731
14,16182
14,15431
14,23313
14,5039
14,3470
14,23733
14,24679
14,16913
14,20333
14,18641
14,22814
14,18450
14,15148
14,23316
14,19209
14,6323
14,19454
14,1048
14,7362
14,4018
14,4462
14,2335
14,21855
14,5580
14,13935
14,24814
14,16641
14,16851
14,18152
14,5972
14,23146
14,24451
14,2790
14,1376
14,1522
14,13000
14,2982
14,18248
14,21300
14,16339
14,6963
14,16943
14,22858
14,4327
14,3066
14,8352
14,23813
14,17240
14,7863
14,19135
14,6709
14,14619
14,12214
14,5469
14,17705
14,14347
14,9691
14,4680
14,9847
14,12026
14,13626
14,9244
14,5573
14,12989
14,23576
14,13278
14,21453
14,9646
14,11821
14,21868
14,15287
14,11859
14,6543
14,7450
14,20420
14,18718
14,2110
14,5676
14,22866
14,3841
14,16904
14,4446
14,10939
14,22598
14,15951
14,942
14,24132
14,16439
14,11805
14,14994
14,13493
14,6241
14,12880
14,23779
14,8369
14,19200
14,24226
14,16272
14,6568
14,13423
14,3905
14,12109
14,16334
14,22560
14,22839
14,23616
14,1186
14,23767
14,22698
14,6453
14,7345
14,16483
14,21696
14,1358
14,18197
14,14624
14,24697
14,14766
14,21790
14,24147
14,12514
14,23056
14,9188
14,12675
14,358
14,12146
14,16374
14,7654
14,8430
14,5037
14,3266
14,16084
14,19993
14,3021
14,96
14,7772
14,20411
14,10980
14,374
14,12788
14,21570
14,4365
14,2211
14,9338
14,20165
14,23642
14,18839
14,22394
14,2271
14,14171
14,1587
14,24559
14,12897
14,13319
14,7228
14,21317
14,21404
14,12575
14,6433
14,17904
14,23096
14,21625
14,1814
14,11718
14,16235
14,11536
14,19177
14,1955
14,19957
14,6070
14,12595
14,19699
14,6953
14,562
14,20866
14,1425
14,23557
14,6455
14,4700
14,5776
14,7540
14,15133
14,12843
14,19640
14,15610
14,13513
14,5518
14,3311
14,17336
14,10446
14,17064
14,1341
14,11690
14,14637
14,23293
14,7078
14,19660
14,19592
14,13818
14,17145
14,14882
14,10160
14,3072
14,7116
14,20003
14,7248
14,4178
14,16849
14,12371
14,11857
14,2980
14,21421
14,9159
14,21156
14,4373
14,6295
14,14640
14,4841
14,22119
14,2217
14,13489
14,20719
14,7330
14,12418
14,21429
14,1820
14,6181
14,745
14,13817
14,11116
14,2641
14,12151
14,12491
14,21444
14,13155
14,10336
14,5186
14,20997
14,22744
14,18299
14,20876
14,13747
14,7639
14,19973
14,23623
14,21415
14,10109
14,20068
14,8677
14,3135
14,4003
14,17003
14,7647
14,14120
14,4047
14,845
14,16259
14,12954
14,1172
14,1755
14,5569
14,5434
14,7891
14,20450
14,16315
14,5599
14,11107
14,13451
14,1689
14,743
14,19067
14,8211
14,21012
14,657
14,5716
14,8722
14,21183
14,6041
14,24782
14,21472
14,4452
14,1318
14,12901
14,19217
14,17385
14,569
14,9689
14,19189
14,18802
14,5005
14,19879
14,17758
14,18915
14,16813
14,23198
14,23804
14,19155
14,827
14,24800
14,8332
14,9411
14,4065
14,11945
14,22477
14,15847
14,6650
14,1808
14,6559
14,17257
14,18707
14,14069
14,10983
14,9734
14,15941
14,20677
14,11006
14,20683
14,23234
14,19280
14,18897
14,20338
14,18407
14,14263
14,21363
14,19253
14,10928
14,22749
14,3810
14,12083
14,21692
14,19137
14,6782
14,15038
14,760
14,11297
14,21880
14,8919
14,22667
14,3617
14,23618
14,20831
14,2581
14,2700
14,11867
14,10965
14,8467
14,3145
14,11453
14,2870
14,1176
14,21125
14,8634
14,1676
14,11582
14,2412
14,21439
14,16942
14,17419
14,9037
14,651
14,2362
14,14242
14,8934
14,23528
14,17538
14,24713
14,3464
14,19388
14,10551
14,7203
14,14587
14,13444
14,15944
14,10430
14,14770
14,3339
14,3020
14,23185
14,6081
14,10966
14,3546
14,16428
14,3461
14,8117
14,21531
14,24123
14,18717
14,1123
14,21909
14,10450
14,13456
14,22359
14,23518
14,13924
14,10730
14,15757
14,3039
14,2349
14,14269
14,21350
14,567
14,7657
14,1258
14,13624
14,14698
14,21771
14,11257
14,2035
14,1784
14,18591
14,6754
14,8537
14,2135
14,9352
14,18365
14,21657
14,16453
14,6006
14,13504
14,21211
14,16473
14,16862
14,22561
14,997
14,6691
14,6649
14,8438
14,5950
14,1686
14,13536
14,5503
14,12522
